tweet_id,tweet_text,label,tvt,cv_fold,tt,tvt2,tvt2_1,tvt2_2,tvt2_3
693899062098137088,"officials say at least 86 people died in the latest attack by nigeria's homegrown islamic extremists, boko haram URL",non-rumor,training,0,test,training,training,validation,training
553518472798683136,more: official: french terror suspects want to be martyrs; are holed up with hostage north of paris: URL,unverified,training,2,training,training,validation,training,training
689922870689009664,"yes, trump really said, ""the whites don't get any nominations"" at the bet awards: URL URL",non-rumor,training,3,training,validation,training,training,training
691632933170450435,unpopular police officer thinking about committing racially motivated offense for a little support URL,non-rumor,validation,3,training,training,training,validation,training
532197572698320896,sugarhill gang's big bank hank dies -- dead at 57 from cancer URL,true,training,2,training,validation,training,training,validation
504478567062056962,"report: toronto, seattle, quebec city to join vegas in 2017 nhl expansion: URL",false,training,0,training,validation,training,training,training
516856061182345216,leicester kfc refusing hand wipes to a customer because they anti islamic. what's next? a separate door for woman? sharia sauce? @kfc arses.,false,training,0,training,training,training,training,training
656361703664451585,well done scotland! 5p carrier bag charge 1 yr old today - 80% cut in usage - 650m less bags -£6.7m for good causes. URL,unverified,test,3,training,training,testting,training,training
539254751343681536,@jjauthor @fingersflying @peddoc63 @chucknellis @waynebogda what happens to witnesses! URL URL,false,training,3,training,testting,validation,training,training
714560810266132480,"letter to trump voters from his top strategist-turned-defector - i don’t know if this is real, but it’s believable. URL",unverified,training,1,test,training,validation,validation,training
501785003144273921,nbc: arrest records show #ferguson cops jailed twice as many people last night as they originally claimed. URL,false,test,1,training,validation,validation,training,training
689833530197671936,it's official. 2015 was officially the hottest year ever. and 2016 will be even hotter URL URL,non-rumor,training,0,training,training,testting,testting,validation
489902412900343809,update: rebel leader in recorded call: we just shot down a plane (english subtitles) URL #mh17 URL,false,training,3,training,training,testting,training,validation
491200302365040640,who shot down the plane? where are the black boxes? 8 unanswered questions from #mh17: URL URL,false,training,3,training,validation,training,testting,validation
534205316620382208,disease spread by bugs that bite your face as you sleep is found in the us URL URL,true,test,1,test,validation,training,training,training
526459255147491328,judd nelson didn't die last night. he sent us this photo to debunk the rumor. URL URL,false,validation,3,training,training,training,training,training
691976624665919488,a rare white giraffe has been spotted in tanzania... perhaps the only one in the world. URL URL,non-rumor,test,2,test,training,training,testting,training
552457656666185728,this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL,true,training,1,training,training,training,training,validation
722885778448121857,"a new transgender bathroom policy at @target is real, and it's fabulous: URL URL",unverified,training,0,training,testting,validation,training,training
525041127343550464,"this photo was taken by a tourist at the national war memorial, shortly before nathan cirillo was shot and killed. URL",true,validation,2,test,training,validation,training,training
706933939953344514,bernie sanders speaking about institutional racism 👏🏽🙌🏽 URL,unverified,training,2,training,validation,testting,validation,training
503609826128044032,suspect in beheading of journalist james foley named as 24 y/o abdel-majed abdel bary. URL,unverified,test,2,training,training,training,training,validation
544698560655400961,"the story of a 17-year-old stock whiz with a rumored net worth of $72 million made a splash, but quickly unraveled. URL",false,test,1,training,training,training,validation,training
500290456845299714,here's the police report. somehow #ferguson cops valued a box of swishers at nearly $50. time to stop smokin i guess URL,unverified,training,3,test,training,training,training,validation
714755546285477888,donald spunktrumpet's former communications director stephanie cegielski has resigned and written this - URL,unverified,training,0,test,training,training,validation,training
